fecha_administracion;grupo_etario;genero;vacuna;tipo_efector;dosis_1;dosis_2;id_carga;dosis_3
2021-01-19;30 o menos;M;Sputnik;Privado;5;0;;0
2021-01-19;41 a 50;F;Sputnik;Publico nacional;3;0;;0
2021-01-19;30 o menos;F;Sputnik;Publico;29;24;;0
2021-01-19;41 a 50;M;Sputnik;Publico;33;50;;0
2021-01-19;41 a 50;F;Sputnik;Publico;47;75;;0
2021-01-19;31 a 40;F;Sputnik;Publico;62;69;;0
2021-01-19;41 a 50;F;Sputnik;Privado;20;0;;0
2021-01-19;30 o menos;F;Sputnik;Publico nacional;1;0;;0
2021-01-19;41 a 50;M;Sputnik;Publico nacional;2;0;;0
2021-01-19;61 a 70;M;Sputnik;Publico;2;2;;0
2021-01-19;31 a 40;M;Sputnik;Publico;26;40;;0
2021-01-19;31 a 40;M;Sputnik;Privado;13;0;;0
2021-01-19;51 a 60;F;Sputnik;Publico nacional;1;0;;0
2021-01-19;31 a 40;M;Sputnik;Publico nacional;2;0;;0
2021-01-19;51 a 60;F;Sputnik;Publico;34;44;;0
2021-01-19;71 a 80;F;Sputnik;Publico;1;0;;0
2021-01-19;31 a 40;F;Sputnik;Privado;37;0;;0
2021-01-19;51 a 60;F;Sputnik;Privado;8;0;;0
2021-01-19;51 a 60;M;Sputnik;Publico;30;31;;0
2021-01-19;51 a 60;M;Sputnik;Publico nacional;1;0;;0
2021-01-19;61 a 70;F;Sputnik;Publico;0;1;;0
2021-01-19;30 o menos;F;Sputnik;Privado;13;0;;0
2021-01-19;51 a 60;M;Sputnik;Privado;9;0;;0
2021-01-20;30 o menos;F;Sputnik;Publico;12;58;;0
2021-01-20;30 o menos;M;Sputnik;Publico nacional;2;0;;0
2021-01-20;30 o menos;M;Sputnik;Publico;2;24;;0
2021-01-20;30 o menos;M;Sputnik;Privado;3;0;;0
2021-01-20;30 o menos;F;Sputnik;Publico nacional;8;0;;0
2021-01-20;30 o menos;F;Sputnik;Privado;13;0;;0
2021-01-20;51 a 60;F;Sputnik;Privado;12;0;;0
2021-01-20;31 a 40;F;Sputnik;Privado;17;0;;0
2021-01-20;61 a 70;F;Sputnik;Publico;0;1;;0
2021-01-20;61 a 70;F;Sputnik;Privado;1;0;;0
2021-01-20;51 a 60;M;Sputnik;Publico nacional;5;0;;0
2021-01-20;51 a 60;M;Sputnik;Publico;8;46;;0
2021-01-20;51 a 60;M;Sputnik;Privado;5;0;;0
2021-01-20;51 a 60;F;Sputnik;Publico nacional;11;0;;0
2021-01-20;31 a 40;F;Sputnik;Publico;23;102;;0
2021-01-20;41 a 50;M;Sputnik;Publico nacional;8;0;;0
2021-01-20;41 a 50;M;Sputnik;Publico;11;64;;0
2021-01-20;41 a 50;M;Sputnik;Privado;5;0;;0
2021-01-20;41 a 50;F;Sputnik;Publico nacional;11;0;;0
2021-01-20;41 a 50;F;Sputnik;Publico;24;104;;0
2021-01-20;51 a 60;F;Sputnik;Publico;6;68;;0
2021-01-20;41 a 50;F;Sputnik;Privado;19;0;;0
2021-01-20;31 a 40;M;Sputnik;Publico nacional;6;0;;0
2021-01-20;31 a 40;M;Sputnik;Publico;13;81;;0
2021-01-20;31 a 40;M;Sputnik;Privado;8;0;;0
2021-01-20;31 a 40;F;Sputnik;Publico nacional;6;0;;0
2021-01-21;51 a 60;M;Sputnik;Publico;8;12;;0
2021-01-21;51 a 60;M;Sputnik;Publico nacional;2;0;;0
2021-01-21;41 a 50;M;Sputnik;Publico nacional;4;0;;0
2021-01-21;30 o menos;F;Sputnik;Publico;5;19;;0
2021-01-21;30 o menos;F;Sputnik;Publico nacional;6;0;;0
2021-01-21;30 o menos;M;Sputnik;Privado;1;0;;0
2021-01-21;30 o menos;M;Sputnik;Publico;8;13;;0
2021-01-21;71 a 80;F;Sputnik;Publico;1;0;;0
2021-01-21;30 o menos;M;Sputnik;Publico nacional;1;0;;0
2021-01-21;31 a 40;F;Sputnik;Privado;1;0;;0
2021-01-21;31 a 40;M;Sputnik;Publico;2;35;;0
2021-01-21;31 a 40;M;Sputnik;Publico nacional;8;0;;0
2021-01-21;31 a 40;F;Sputnik;Publico nacional;6;0;;0
2021-01-21;41 a 50;F;Sputnik;Publico nacional;11;0;;0
2021-01-21;51 a 60;F;Sputnik;Publico nacional;6;0;;0
2021-01-21;61 a 70;F;Sputnik;Publico nacional;1;0;;0
2021-01-21;61 a 70;M;Sputnik;Publico;3;1;;0
2021-01-21;31 a 40;F;Sputnik;Publico;16;30;;0
2021-01-21;41 a 50;F;Sputnik;Publico;18;35;;0
2021-01-21;61 a 70;M;Sputnik;Publico nacional;1;0;;0
2021-01-21;41 a 50;M;Sputnik;Publico;8;23;;0
2021-01-21;51 a 60;F;Sputnik;Privado;1;0;;0
2021-01-21;51 a 60;F;Sputnik;Publico;13;22;;0
2021-01-22;51 a 60;F;Sputnik;Publico;3;5;;0
2021-01-22;30 o menos;F;Sputnik;Publico;3;7;;0
2021-01-22;30 o menos;M;Sputnik;Publico;1;5;;0
2021-01-22;31 a 40;F;Sputnik;Publico;3;12;;0
2021-01-22;31 a 40;M;Sputnik;Publico nacional;3;0;;0
2021-01-22;61 a 70;M;Sputnik;Publico;0;1;;0
2021-01-22;71 a 80;M;Sputnik;Publico;1;0;;0
2021-01-22;61 a 70;M;Sputnik;Publico nacional;1;0;;0
2021-01-22;41 a 50;F;Sputnik;Publico;3;14;;0
2021-01-22;61 a 70;F;Sputnik;Publico;0;1;;0
2021-01-22;30 o menos;M;Sputnik;Publico nacional;1;0;;0
2021-01-22;51 a 60;M;Sputnik;Publico;1;1;;0
2021-01-22;41 a 50;M;Sputnik;Publico;3;10;;0
2021-01-22;31 a 40;M;Sputnik;Publico;1;12;;0
2021-01-23;61 a 70;F;Sputnik;Publico;1;0;;0
2021-01-23;30 o menos;M;Sputnik;Publico;1;9;;0
2021-01-23;30 o menos;F;Sputnik;Publico;3;18;;0
2021-01-23;61 a 70;M;Sputnik;Publico;1;1;;0
2021-01-23;51 a 60;M;Sputnik;Publico;4;18;;0
2021-01-23;51 a 60;F;Sputnik;Publico;2;37;;0
2021-01-23;41 a 50;M;Sputnik;Publico;4;35;;0
2021-01-23;41 a 50;F;Sputnik;Publico;11;50;;0
2021-01-23;31 a 40;M;Sputnik;Publico;3;42;;0
2021-01-23;31 a 40;F;Sputnik;Publico;14;64;;0
2021-01-24;41 a 50;F;Sputnik;Privado;1;0;;0
2021-01-24;30 o menos;F;Sputnik;Publico;3;6;;0
2021-01-24;30 o menos;M;Sputnik;Publico;1;4;;0
2021-01-24;31 a 40;F;Sputnik;Publico;6;31;;0
2021-01-24;41 a 50;F;Sputnik;Publico;1;23;;0
2021-01-24;31 a 40;M;Sputnik;Privado;1;0;;0
2021-01-24;51 a 60;M;Sputnik;Publico;2;6;;0
2021-01-24;51 a 60;F;Sputnik;Publico;3;13;;0
2021-01-24;31 a 40;M;Sputnik;Publico;1;19;;0
2021-01-24;41 a 50;M;Sputnik;Publico;1;10;;0
2021-01-24;41 a 50;F;Sputnik;Publico nacional;1;0;;0
2021-01-25;61 a 70;M;Sputnik;Publico;0;1;;0
2021-01-25;61 a 70;M;Sputnik;Privado;0;1;;0
2021-01-25;61 a 70;F;Sputnik;Publico;1;1;;0
2021-01-25;51 a 60;M;Sputnik;Publico nacional;3;1;;0
2021-01-25;51 a 60;M;Sputnik;Publico;5;59;;0
2021-01-25;51 a 60;M;Sputnik;Privado;0;2;;0
2021-01-25;51 a 60;F;Sputnik;Publico;12;75;;0
2021-01-25;41 a 50;F;Sputnik;Publico nacional;3;1;;0
2021-01-25;41 a 50;M;Sputnik;Publico nacional;1;3;;0
2021-01-25;30 o menos;F;Sputnik;Privado;2;8;;0
2021-01-25;30 o menos;F;Sputnik;Publico;13;56;;0
2021-01-25;30 o menos;F;Sputnik;Publico nacional;1;2;;0
2021-01-25;30 o menos;M;Sputnik;Privado;0;5;;0
2021-01-25;30 o menos;M;Sputnik;Publico;5;35;;0
2021-01-25;31 a 40;F;Sputnik;Privado;0;15;;0
2021-01-25;51 a 60;F;Sputnik;Privado;0;4;;0
2021-01-25;31 a 40;F;Sputnik;Publico;13;117;;0
2021-01-25;31 a 40;M;Sputnik;Publico;11;62;;0
2021-01-25;31 a 40;M;Sputnik;Publico nacional;0;3;;0
2021-01-25;41 a 50;F;Sputnik;Privado;0;8;;0
2021-01-25;41 a 50;F;Sputnik;Publico;18;116;;0
2021-01-25;41 a 50;M;Sputnik;Privado;0;3;;0
2021-01-25;41 a 50;M;Sputnik;Publico;9;65;;0
2021-01-25;31 a 40;M;Sputnik;Privado;0;8;;0
2021-01-25;51 a 60;F;Sputnik;Publico nacional;1;1;;0
2021-01-25;31 a 40;F;Sputnik;Publico nacional;0;4;;0
2021-01-25;61 a 70;F;Sputnik;Publico nacional;1;0;;0
2021-01-26;31 a 40;M;Sputnik;Privado;1;16;;0
2021-01-26;31 a 40;M;Sputnik;Publico;18;103;;0
2021-01-26;31 a 40;M;Sputnik;Publico nacional;3;6;;0
2021-01-26;61 a 70;M;Sputnik;Publico nacional;1;0;;0
2021-01-26;41 a 50;F;Sputnik;Privado;2;19;;0
2021-01-26;30 o menos;F;Sputnik;Privado;1;11;;0
2021-01-26;30 o menos;F;Sputnik;Publico;10;78;;0
2021-01-26;30 o menos;F;Sputnik;Publico nacional;0;9;;0
2021-01-26;30 o menos;M;Sputnik;Privado;0;2;;0
2021-01-26;30 o menos;M;Sputnik;Publico;4;34;;0
2021-01-26;30 o menos;M;Sputnik;Publico nacional;2;2;;0
2021-01-26;31 a 40;F;Sputnik;Privado;1;22;;0
2021-01-26;31 a 40;F;Sputnik;Publico nacional;2;15;;0
2021-01-26;51 a 60;F;Sputnik;Privado;0;6;;0
2021-01-26;61 a 70;M;Sputnik;Publico;1;2;;0
2021-01-26;61 a 70;M;Sputnik;Privado;1;0;;0
2021-01-26;61 a 70;F;Sputnik;Publico;0;4;;0
2021-01-26;51 a 60;M;Sputnik;Publico nacional;6;6;;0
2021-01-26;51 a 60;M;Sputnik;Publico;9;61;;0
2021-01-26;71 a 80;M;Sputnik;Publico;1;0;;0
2021-01-26;51 a 60;F;Sputnik;Publico nacional;3;13;;0
2021-01-26;51 a 60;F;Sputnik;Publico;18;102;;0
2021-01-26;41 a 50;F;Sputnik;Publico;28;142;;0
2021-01-26;41 a 50;F;Sputnik;Publico nacional;7;22;;0
2021-01-26;41 a 50;M;Sputnik;Privado;1;4;;0
2021-01-26;41 a 50;M;Sputnik;Publico;7;88;;0
2021-01-26;41 a 50;M;Sputnik;Publico nacional;2;7;;0
2021-01-26;31 a 40;F;Sputnik;Publico;27;125;;0
2021-01-27;61 a 70;F;Sputnik;Publico nacional;1;0;;0
2021-01-27;41 a 50;F;Sputnik;Publico;25;150;;0
2021-01-27;41 a 50;F;Sputnik;Privado;0;14;;0
2021-01-27;31 a 40;M;Sputnik;Publico;14;131;;0
2021-01-27;31 a 40;M;Sputnik;Privado;0;14;;0
2021-01-27;31 a 40;M;Sputnik;Publico nacional;0;11;;0
2021-01-27;41 a 50;F;Sputnik;Publico nacional;1;5;;0
2021-01-27;61 a 70;F;Sputnik;Publico;0;1;;0
2021-01-27;41 a 50;M;Sputnik;Publico;10;86;;0
2021-01-27;41 a 50;M;Sputnik;Publico nacional;1;10;;0
2021-01-27;61 a 70;M;Sputnik;Publico nacional;2;0;;0
2021-01-27;51 a 60;F;Sputnik;Publico;16;133;;0
2021-01-27;51 a 60;F;Sputnik;Publico nacional;0;3;;0
2021-01-27;51 a 60;M;Sputnik;Privado;0;5;;0
2021-01-27;51 a 60;M;Sputnik;Publico;8;64;;0
2021-01-27;51 a 60;M;Sputnik;Publico nacional;0;5;;0
2021-01-27;61 a 70;M;Sputnik;Publico;2;0;;0
2021-01-27;30 o menos;M;Sputnik;Privado;1;3;;0
2021-01-27;30 o menos;F;Sputnik;Publico nacional;0;6;;0
2021-01-27;30 o menos;F;Sputnik;Publico;15;94;;0
2021-01-27;30 o menos;F;Sputnik;Privado;0;1;;0
2021-01-27;41 a 50;M;Sputnik;Privado;0;10;;0
2021-01-27;31 a 40;F;Sputnik;Publico nacional;0;14;;0
2021-01-27;51 a 60;F;Sputnik;Privado;0;2;;0
2021-01-27;31 a 40;F;Sputnik;Privado;1;8;;0
2021-01-27;30 o menos;M;Sputnik;Publico nacional;0;6;;0
2021-01-27;30 o menos;M;Sputnik;Publico;5;60;;0
2021-01-27;31 a 40;F;Sputnik;Publico;20;154;;0
2021-01-28;51 a 60;F;Sputnik;Privado;0;5;;0
2021-01-28;30 o menos;F;Sputnik;Privado;0;9;;0
2021-01-28;30 o menos;F;Sputnik;Publico;8;120;;0
2021-01-28;30 o menos;F;Sputnik;Publico nacional;0;7;;0
2021-01-28;30 o menos;M;Sputnik;Privado;0;6;;0
2021-01-28;30 o menos;M;Sputnik;Publico;4;64;;0
2021-01-28;30 o menos;M;Sputnik;Publico nacional;0;2;;0
2021-01-28;61 a 70;F;Sputnik;Publico;1;0;;0
2021-01-28;31 a 40;M;Sputnik;Publico nacional;0;8;;0
2021-01-28;41 a 50;F;Sputnik;Privado;0;14;;0
2021-01-28;41 a 50;F;Sputnik;Publico;23;182;;0
2021-01-28;41 a 50;F;Sputnik;Publico nacional;0;6;;0
2021-01-28;41 a 50;M;Sputnik;Privado;1;9;;0
2021-01-28;41 a 50;M;Sputnik;Publico;8;104;;0
2021-01-28;31 a 40;F;Sputnik;Publico;27;214;;0
2021-01-28;61 a 70;F;Sputnik;Publico nacional;1;0;;0
2021-01-28;51 a 60;F;Sputnik;Publico;22;131;;0
2021-01-28;41 a 50;M;Sputnik;Publico nacional;1;5;;0
2021-01-28;31 a 40;M;Sputnik;Privado;0;16;;0
2021-01-28;31 a 40;M;Sputnik;Publico;20;108;;0
2021-01-28;31 a 40;F;Sputnik;Privado;0;21;;0
2021-01-28;51 a 60;F;Sputnik;Publico nacional;0;4;;0
2021-01-28;51 a 60;M;Sputnik;Privado;0;2;;0
2021-01-28;51 a 60;M;Sputnik;Publico;5;92;;0
2021-01-28;51 a 60;M;Sputnik;Publico nacional;0;4;;0
2021-01-28;61 a 70;M;Sputnik;Publico;1;0;;0
2021-01-28;31 a 40;F;Sputnik;Publico nacional;0;9;;0
2021-01-29;61 a 70;M;Sputnik;Publico nacional;0;1;;0
2021-01-29;61 a 70;M;Sputnik;Publico;1;3;;0
2021-01-29;51 a 60;F;Sputnik;Privado;0;13;;0
2021-01-29;61 a 70;F;Sputnik;Publico;0;3;;0
2021-01-29;61 a 70;F;Sputnik;Privado;0;1;;0
2021-01-29;41 a 50;M;Sputnik;Privado;1;22;;0
2021-01-29;51 a 60;M;Sputnik;Publico;4;81;;0
2021-01-29;51 a 60;M;Sputnik;Privado;3;13;;0
2021-01-29;51 a 60;F;Sputnik;Publico;11;152;;0
2021-01-29;30 o menos;F;Sputnik;Privado;0;31;;0
2021-01-29;51 a 60;F;Sputnik;Publico nacional;0;11;;0
2021-01-29;51 a 60;M;Sputnik;Publico nacional;0;3;;0
2021-01-29;30 o menos;F;Sputnik;Publico;4;142;;0
2021-01-29;41 a 50;F;Sputnik;Publico nacional;0;9;;0
2021-01-29;30 o menos;M;Sputnik;Privado;0;22;;0
2021-01-29;41 a 50;F;Sputnik;Publico;15;250;;0
2021-01-29;30 o menos;F;Sputnik;Publico nacional;0;11;;0
2021-01-29;30 o menos;M;Sputnik;Publico;1;75;;0
2021-01-29;30 o menos;M;Sputnik;Publico nacional;0;5;;0
2021-01-29;31 a 40;M;Sputnik;Publico nacional;0;17;;0
2021-01-29;31 a 40;M;Sputnik;Publico;4;168;;0
2021-01-29;31 a 40;M;Sputnik;Privado;3;49;;0
2021-01-29;31 a 40;F;Sputnik;Publico nacional;0;20;;0
2021-01-29;31 a 40;F;Sputnik;Publico;10;301;;0
2021-01-29;41 a 50;F;Sputnik;Privado;0;32;;0
2021-01-29;41 a 50;M;Sputnik;Publico nacional;0;7;;0
2021-01-29;41 a 50;M;Sputnik;Publico;3;150;;0
2021-01-29;31 a 40;F;Sputnik;Privado;3;40;;0
2021-01-30;31 a 40;F;Sputnik;Publico nacional;0;12;;0
2021-01-30;31 a 40;F;Sputnik;Publico;1;89;;0
2021-01-30;31 a 40;F;Sputnik;Privado;0;2;;0
2021-01-30;30 o menos;M;Sputnik;Publico nacional;0;1;;0
2021-01-30;30 o menos;M;Sputnik;Publico;0;19;;0
2021-01-30;30 o menos;F;Sputnik;Publico nacional;0;10;;0
2021-01-30;31 a 40;M;Sputnik;Publico nacional;0;4;;0
2021-01-30;51 a 60;F;Sputnik;Publico nacional;0;3;;0
2021-01-30;30 o menos;F;Sputnik;Publico;1;24;;0
2021-01-30;30 o menos;F;Sputnik;Privado;0;4;;0
2021-01-30;51 a 60;M;Sputnik;Publico nacional;0;1;;0
2021-01-30;51 a 60;M;Sputnik;Publico;0;28;;0
2021-01-30;51 a 60;F;Sputnik;Privado;0;1;;0
2021-01-30;31 a 40;M;Sputnik;Privado;0;5;;0
2021-01-30;41 a 50;M;Sputnik;Publico nacional;0;6;;0
2021-01-30;41 a 50;F;Sputnik;Privado;0;3;;0
2021-01-30;41 a 50;F;Sputnik;Publico;3;62;;0
2021-01-30;41 a 50;M;Sputnik;Publico;0;38;;0
2021-01-30;41 a 50;M;Sputnik;Privado;0;1;;0
2021-01-30;41 a 50;F;Sputnik;Publico nacional;0;9;;0
2021-01-30;51 a 60;F;Sputnik;Publico;0;36;;0
2021-01-30;31 a 40;M;Sputnik;Publico;1;49;;0
2021-01-31;30 o menos;F;Sputnik;Privado;0;3;;0
2021-01-31;31 a 40;M;Sputnik;Privado;0;6;;0
2021-01-31;31 a 40;F;Sputnik;Privado;0;13;;0
2021-01-31;31 a 40;M;Sputnik;Publico;0;36;;0
2021-01-31;51 a 60;M;Sputnik;Privado;0;1;;0
2021-01-31;30 o menos;M;Sputnik;Publico;1;20;;0
2021-01-31;31 a 40;F;Sputnik;Publico;0;80;;0
2021-01-31;41 a 50;M;Sputnik;Publico;0;28;;0
2021-01-31;30 o menos;M;Sputnik;Privado;0;3;;0
2021-01-31;71 a 80;F;Sputnik;Publico;1;0;;0
2021-01-31;30 o menos;F;Sputnik;Publico;0;30;;0
2021-01-31;41 a 50;F;Sputnik;Publico;0;56;;0
2021-01-31;51 a 60;M;Sputnik;Publico;0;18;;0
2021-01-31;41 a 50;F;Sputnik;Privado;0;4;;0
2021-01-31;61 a 70;M;Sputnik;Publico;0;1;;0
2021-01-31;51 a 60;F;Sputnik;Publico;0;39;;0
2021-01-31;41 a 50;M;Sputnik;Privado;0;4;;0
2021-02-01;41 a 50;F;Sputnik;Privado;0;27;;0
2021-02-01;31 a 40;M;Sputnik;Publico nacional;0;15;;0
2021-02-01;31 a 40;M;Sputnik;Publico;0;164;;0
2021-02-01;31 a 40;M;Sputnik;Privado;0;46;;0
2021-02-01;41 a 50;F;Sputnik;Publico nacional;0;13;;0
2021-02-01;41 a 50;M;Sputnik;Privado;0;28;;0
2021-02-01;71 a 80;F;Sputnik;Publico;2;0;;0
2021-02-01;41 a 50;M;Sputnik;Publico;0;117;;0
2021-02-01;31 a 40;F;Sputnik;Publico nacional;0;23;;0
2021-02-01;31 a 40;F;Sputnik;Publico;0;247;;0
2021-02-01;31 a 40;F;Sputnik;Privado;0;62;;0
2021-02-01;30 o menos;M;Sputnik;Publico nacional;0;9;;0
2021-02-01;30 o menos;M;Sputnik;Publico;0;67;;0
2021-02-01;41 a 50;F;Sputnik;Publico;0;215;;0
2021-02-01;30 o menos;M;Sputnik;Privado;0;15;;0
2021-02-01;30 o menos;F;Sputnik;Publico;1;127;;0
2021-02-01;61 a 70;M;Sputnik;Privado;0;1;;0
2021-02-01;61 a 70;F;Sputnik;Publico;2;3;;0
2021-02-01;61 a 70;F;Sputnik;Privado;0;1;;0
2021-02-01;51 a 60;M;Sputnik;Publico nacional;0;5;;0
2021-02-01;30 o menos;F;Sputnik;Publico nacional;0;16;;0
2021-02-01;51 a 60;F;Sputnik;Publico;1;157;;0
2021-02-01;41 a 50;M;Sputnik;Publico nacional;0;5;;0
2021-02-01;30 o menos;F;Sputnik;Privado;0;32;;0
2021-02-01;51 a 60;F;Sputnik;Privado;0;13;;0
2021-02-01;51 a 60;F;Sputnik;Publico nacional;0;7;;0
2021-02-01;51 a 60;M;Sputnik;Privado;0;11;;0
2021-02-01;51 a 60;M;Sputnik;Publico;0;64;;0
2021-02-02;61 a 70;M;Sputnik;Publico;276;0;;0
2021-02-02;61 a 70;F;Sputnik;Publico;338;0;;0
2021-02-02;51 a 60;M;Sputnik;Publico nacional;5;6;;0
2021-02-02;51 a 60;M;Sputnik;Publico;109;93;;0
2021-02-02;61 a 70;F;Sputnik;Privado;2;0;;0
2021-02-02;61 a 70;M;Sputnik;Privado;7;0;;0
2021-02-02;91 o mas;M;Sputnik;Publico;1;0;;0
2021-02-02;71 a 80;F;Sputnik;Publico;29;0;;0
2021-02-02;61 a 70;M;Sputnik;Publico nacional;22;1;;0
2021-02-02;51 a 60;F;Sputnik;Publico nacional;14;14;;0
2021-02-02;51 a 60;F;Sputnik;Publico;228;185;;0
2021-02-02;51 a 60;F;Sputnik;Privado;11;11;;0
2021-02-02;41 a 50;M;Sputnik;Publico nacional;6;13;;0
2021-02-02;41 a 50;M;Sputnik;Publico;65;98;;0
2021-02-02;41 a 50;M;Sputnik;Privado;5;19;;0
2021-02-02;41 a 50;F;Sputnik;Publico nacional;15;10;;0
2021-02-02;41 a 50;F;Sputnik;Publico;150;216;;0
2021-02-02;41 a 50;F;Sputnik;Privado;18;29;;0
2021-02-02;31 a 40;M;Sputnik;Publico;67;145;;0
2021-02-02;31 a 40;M;Sputnik;Privado;19;35;;0
2021-02-02;31 a 40;F;Sputnik;Publico nacional;9;30;;0
2021-02-02;31 a 40;F;Sputnik;Publico;137;234;;0
2021-02-02;31 a 40;M;Sputnik;Publico nacional;4;20;;0
2021-02-02;81 a 90;M;Sputnik;Publico;5;0;;0
2021-02-02;71 a 80;M;Sputnik;Privado;2;0;;0
2021-02-02;71 a 80;M;Sputnik;Publico;32;0;;0
2021-02-02;31 a 40;F;Sputnik;Privado;18;37;;0
2021-02-02;51 a 60;M;Sputnik;Privado;6;5;;0
2021-02-02;61 a 70;F;Sputnik;Publico nacional;24;0;;0
2021-02-02;30 o menos;F;Sputnik;Privado;8;12;;0
2021-02-02;71 a 80;M;Sputnik;Publico nacional;2;0;;0
2021-02-02;30 o menos;F;Sputnik;Publico nacional;5;12;;0
2021-02-02;30 o menos;M;Sputnik;Privado;3;10;;0
2021-02-02;30 o menos;M;Sputnik;Publico;21;70;;0
2021-02-02;30 o menos;M;Sputnik;Publico nacional;1;8;;0
2021-02-02;30 o menos;F;Sputnik;Publico;59;148;;0
2021-02-02;81 a 90;F;Sputnik;Publico;2;0;;0
2021-02-03;31 a 40;F;Sputnik;Privado;105;61;;0
2021-02-03;31 a 40;F;Sputnik;Publico;220;186;;0
2021-02-03;31 a 40;F;Sputnik;Publico nacional;26;21;;0
2021-02-03;31 a 40;M;Sputnik;Privado;69;38;;0
2021-02-03;31 a 40;M;Sputnik;Publico;89;103;;0
2021-02-03;41 a 50;F;Sputnik;Publico;249;151;;0
2021-02-03;41 a 50;F;Sputnik;Publico nacional;24;20;;0
2021-02-03;41 a 50;M;Sputnik;Privado;22;19;;0
2021-02-03;30 o menos;M;Sputnik;Publico nacional;3;9;;0
2021-02-03;41 a 50;M;Sputnik;Publico;101;87;;0
2021-02-03;41 a 50;F;Sputnik;Privado;75;28;;0
2021-02-03;30 o menos;M;Sputnik;Publico;30;50;;0
2021-02-03;31 a 40;M;Sputnik;Publico nacional;13;11;;0
2021-02-03;51 a 60;F;Sputnik;Publico nacional;26;16;;0
2021-02-03;51 a 60;F;Sputnik;Publico;266;115;;0
2021-02-03;81 a 90;M;Sputnik;Publico;2;0;;0
2021-02-03;81 a 90;M;Sputnik;Privado;1;0;;0
2021-02-03;81 a 90;F;Sputnik;Publico;2;0;;0
2021-02-03;71 a 80;M;Sputnik;Publico;31;0;;0
2021-02-03;71 a 80;M;Sputnik;Privado;5;0;;0
2021-02-03;51 a 60;F;Sputnik;Privado;34;17;;0
2021-02-03;71 a 80;F;Sputnik;Publico;27;0;;0
2021-02-03;61 a 70;M;Sputnik;Publico;239;2;;0
2021-02-03;61 a 70;M;Sputnik;Privado;13;0;;0
2021-02-03;61 a 70;F;Sputnik;Publico nacional;18;0;;0
2021-02-03;61 a 70;F;Sputnik;Publico;287;0;;0
2021-02-03;61 a 70;F;Sputnik;Privado;14;0;;0
2021-02-03;51 a 60;M;Sputnik;Publico nacional;12;7;;0
2021-02-03;61 a 70;M;Sputnik;Publico nacional;13;0;;0
2021-02-03;41 a 50;M;Sputnik;Publico nacional;13;10;;0
2021-02-03;30 o menos;M;Sputnik;Privado;31;15;;0
2021-02-03;30 o menos;F;Sputnik;Publico nacional;13;23;;0
2021-02-03;51 a 60;M;Sputnik;Publico;106;88;;0
2021-02-03;51 a 60;M;Sputnik;Privado;25;9;;0
2021-02-03;30 o menos;F;Sputnik;Publico;93;116;;0
2021-02-03;30 o menos;F;Sputnik;Privado;60;22;;0
2021-02-04;30 o menos;M;Sputnik;Privado;4;27;;0
2021-02-04;51 a 60;F;Sputnik;Publico nacional;20;13;;0
2021-02-04;51 a 60;M;Sputnik;Privado;5;23;;0
2021-02-04;51 a 60;M;Sputnik;Publico;101;75;;0
2021-02-04;51 a 60;M;Sputnik;Publico nacional;10;8;;0
2021-02-04;61 a 70;F;Sputnik;Publico nacional;10;0;;0
2021-02-04;61 a 70;M;Sputnik;Privado;5;0;;0
2021-02-04;61 a 70;M;Sputnik;Publico;153;0;;0
2021-02-04;61 a 70;M;Sputnik;Publico nacional;9;0;;0
2021-02-04;71 a 80;F;Sputnik;Publico;37;0;;0
2021-02-04;71 a 80;M;Sputnik;Publico;39;0;;0
2021-02-04;81 a 90;F;Sputnik;Publico;3;0;;0
2021-02-04;61 a 70;F;Sputnik;Publico;242;0;;0
2021-02-04;30 o menos;M;Sputnik;Publico;32;71;;0
2021-02-04;30 o menos;F;Sputnik;Privado;16;41;;0
2021-02-04;30 o menos;M;Sputnik;Publico nacional;4;21;;0
2021-02-04;31 a 40;F;Sputnik;Privado;43;103;;0
2021-02-04;31 a 40;F;Sputnik;Publico;204;255;;0
2021-02-04;30 o menos;F;Sputnik;Publico nacional;22;32;;0
2021-02-04;30 o menos;F;Sputnik;Publico;67;146;;0
2021-02-04;31 a 40;F;Sputnik;Publico nacional;22;38;;0
2021-02-04;31 a 40;M;Sputnik;Privado;22;71;;0
2021-02-04;31 a 40;M;Sputnik;Publico;76;147;;0
2021-02-04;31 a 40;M;Sputnik;Publico nacional;11;33;;0
2021-02-04;41 a 50;F;Sputnik;Privado;19;74;;0
2021-02-04;81 a 90;M;Sputnik;Publico;4;0;;0
2021-02-04;91 o mas;M;Sputnik;Publico;1;0;;0
2021-02-04;41 a 50;F;Sputnik;Publico;208;224;;0
2021-02-04;51 a 60;F;Sputnik;Publico;242;155;;0
2021-02-04;51 a 60;F;Sputnik;Privado;12;40;;0
2021-02-04;41 a 50;M;Sputnik;Publico nacional;9;23;;0
2021-02-04;41 a 50;M;Sputnik;Publico;96;122;;0
2021-02-04;41 a 50;M;Sputnik;Privado;8;35;;0
2021-02-04;41 a 50;F;Sputnik;Publico nacional;15;26;;0
2021-02-05;41 a 50;M;Sputnik;Privado;61;74;;0
2021-02-05;41 a 50;F;Sputnik;Privado;114;156;;0
2021-02-05;31 a 40;M;Sputnik;Publico nacional;12;20;;0
2021-02-05;41 a 50;M;Sputnik;Publico;90;156;;0
2021-02-05;31 a 40;M;Sputnik;Publico;124;215;;0
